INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,location,Count
32 Avenue at 26 Street NE,Two vehicle incident.,05/10/2017 01:08:02 PM,05/10/2017 01:11:33 PM,NE,-113.998211596386,51.0811979746274,"(51.0811979746274, -113.998211596386)",1
8 Avenue at Edmonton Trail NE,There is an incident involving a pedestrian.,05/10/2017 01:59:30 PM,05/10/2017 02:19:57 PM,NE,-114.054355684472,51.0597360323154,"(51.0597360323154, -114.054355684472)",1
McKenzie Lake Boulevard at Mountain Park Circe SE,Two vehicle incident.,05/10/2017 03:11:26 PM,05/10/2017 03:15:26 PM,SE,-113.975964102003,50.9159980592044,"(50.9159980592044, -113.975964102003)",1
Eastbound 16 Avenue at 19 Street NW,Two vehicle incident. Blocking the right lane.,05/10/2017 04:08:00 PM,05/10/2017 04:21:45 PM,NW,-114.106350217007,51.0669053616215,"(51.0669053616215, -114.106350217007)",1
Southbound 36 Street at 19 Avenue SE,Two vehicle incident.,05/10/2017 05:42:21 PM,05/10/2017 05:42:59 PM,SE,-113.981610856426,51.0362517602729,"(51.0362517602729, -113.981610856426)",1
24 Street at Woodview Drive SW,Two vehicle incident.,05/10/2017 06:06:42 PM,05/10/2017 06:08:14 PM,SW,-114.11848615849,50.9412980954661,"(50.9412980954661, -114.11848615849)",1
Northbound Deerfoot Trail at Airport Trail NE,Two vehicle incident.,05/10/2017 06:26:42 PM,05/10/2017 06:35:36 PM,NE,-114.03837871099,51.1415863632458,"(51.1415863632458, -114.03837871099)",1
69 Street at Glenmore Trail SW,Two vehicle incident.,05/10/2017 06:34:30 PM,05/10/2017 06:35:36 PM,SW,-114.196269975721,51.0137869291182,"(51.0137869291182, -114.196269975721)",1
36 Street at 8 Avenue NE,Two vehicle incident.,05/10/2017 08:01:27 PM,05/10/2017 08:08:21 PM,NE,-113.981920320981,51.0595292715047,"(51.0595292715047, -113.981920320981)",1
Westbound Country Hills at Stoney Trail NW,Two vehicle incident.,05/10/2017 08:07:12 PM,05/10/2017 08:08:21 PM,NW,-114.209535231494,51.1470209540732,"(51.1470209540732, -114.209535231494)",1
Hamptons Boulevard at Country Hills Boulevard NW,Two vehicle incident. .,05/10/2017 08:33:55 PM,05/10/2017 08:39:47 PM,NW,-114.157094883953,51.1388371217717,"(51.1388371217717, -114.157094883953)",1
Center Street at 4 Avenue SE,Two vehicle incident.,05/10/2017 09:16:48 PM,05/10/2017 09:18:01 PM,SE,-114.062732576575,51.0493287542224,"(51.0493287542224, -114.062732576575)",1
Citadel Drive at Citadel Meadow Bay NW,There is an incident involving a pedestrian. .,05/11/2017 07:39:25 AM,05/11/2017 07:53:26 AM,NW,-114.180139600849,51.1485313548468,"(51.1485313548468, -114.180139600849)",1
Southbound Sarcee Trail at Richmond Road SW,Two vehicle incident.,05/11/2017 12:04:17 PM,05/11/2017 12:05:31 PM,SW,-114.166911166039,51.0180695293347,"(51.0180695293347, -114.166911166039)",1
52 Street at Copperfield Gate SE,Traffic signals are flashing red.,05/11/2017 04:41:16 PM,05/11/2017 04:43:02 PM,SE,-113.949472077833,50.9104576427538,"(50.9104576427538, -113.949472077833)",1
33 Street at 26 Avenue SW,Two vehicle incident.,05/11/2017 04:32:12 PM,05/11/2017 04:43:02 PM,SW,-114.135495759718,51.0300503916631,"(51.0300503916631, -114.135495759718)",1
Eastbound Shawnessy Boulevard at Shawville Boulevard SW,Stalled vehicle.,05/11/2017 06:15:11 PM,05/11/2017 06:17:28 PM,SW,-114.069753115267,50.9129738237198,"(50.9129738237198, -114.069753115267)",1
Westbound Memorial Drive at Barlow Trail SE,Single vehicle incident.,05/11/2017 06:42:14 PM,05/11/2017 06:43:48 PM,SE,-114.002663366037,51.0456279460694,"(51.0456279460694, -114.002663366037)",1
Royal Birch Boulevard at Royal Oak Way NW,Two vehicle incident.,05/11/2017 10:51:16 PM,05/11/2017 10:51:51 PM,NW,-114.216130547958,51.1490846491922,"(51.1490846491922, -114.216130547958)",1
Southbound 52 Street at 130 Avenue SE,Two vehicle incident.,05/12/2017 04:00:23 AM,05/12/2017 04:01:09 AM,SE,-113.958800382341,50.931567762864,"(50.931567762864, -113.958800382341)",1
52 Street at 130 Avenue SE,Two vehicle incident. Blocking the westbound lanes.,05/12/2017 04:00:23 AM,05/12/2017 05:25:49 AM,SE,-113.958800382341,50.931567762864,"(50.931567762864, -113.958800382341)",1
52 Street at Copperfield Gate SE,Traffic signals are flashing red. Crews have been dispatched.,05/12/2017 07:41:30 AM,05/12/2017 07:54:56 AM,SE,-113.949472077833,50.9104576427538,"(50.9104576427538, -113.949472077833)",1
Northbound Deerfoot Trail at Anderson Road SE,Two vehicle incident. Affecting NB and SB traffic.,05/12/2017 09:36:22 AM,05/12/2017 09:43:45 AM,SE,-114.033912316884,50.9483419251775,"(50.9483419251775, -114.033912316884)",1
Northbound Crowchild Trail approaching Memorial Drive NW,Stalled vehicle. In the median.,05/12/2017 12:14:37 PM,05/12/2017 12:24:51 PM,NW,-114.117825801179,51.0515028880757,"(51.0515028880757, -114.117825801179)",1
Southbound Deerfoot Trail approaching Glenmore Trail SE,Two vehicle incident. Blocking the right lane.,05/12/2017 12:28:42 PM,05/12/2017 12:31:03 PM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",1
4 Street at 11 Avenue SW,Two vehicle incident.,05/12/2017 02:03:40 PM,05/12/2017 02:06:36 PM,SW,-114.07148057661,51.0426244930898,"(51.0426244930898, -114.07148057661)",1
16 Avenue at 17 Street NW,Two vehicle incident.,05/12/2017 03:00:43 PM,05/12/2017 03:03:58 PM,NW,-114.102092761542,51.0670122692451,"(51.0670122692451, -114.102092761542)",1
16 Avenue at 14 Street NW,Two vehicle incident.,05/12/2017 03:00:43 PM,05/12/2017 03:47:34 PM,NW,-114.096037227896,51.0670177605415,"(51.0670177605415, -114.096037227896)",1
Westbound Glenmore Trail at 52 Street SE,Stalled vehicle. blocking the right lane,05/12/2017 04:55:25 PM,05/12/2017 05:10:58 PM,SE,-113.961937084303,50.9796424341637,"(50.9796424341637, -113.961937084303)",1
10 Avenue at 19 Street SW,Two vehicle incident.,05/12/2017 05:27:11 PM,05/12/2017 05:41:19 PM,SW,-114.106557378685,51.0443442134744,"(51.0443442134744, -114.106557378685)",1
Westbound Glenmore Trail at Sarcee Trail SW,Two vehicle incident.,05/12/2017 05:40:06 PM,05/12/2017 05:41:19 PM,SW,-114.163792129551,51.0094037411857,"(51.0094037411857, -114.163792129551)",1
Mount McKenzie Drive at 130 Avenue SE,Two vehicle incident.,05/12/2017 06:13:12 PM,05/12/2017 06:14:45 PM,SE,-113.983705828181,50.931575421951,"(50.931575421951, -113.983705828181)",1
Westbound 130 Avenue at 52 Street SE,Two vehicle incident.,05/12/2017 06:38:53 PM,05/12/2017 06:41:49 PM,SE,-113.958800382341,50.931567762864,"(50.931567762864, -113.958800382341)",1
Memorial Drive at 3 Street NW,Two vehicle incident.,05/12/2017 06:57:45 PM,05/12/2017 07:14:02 PM,NW,-114.070108690463,51.0575002644207,"(51.0575002644207, -114.070108690463)",1
Macleod Trail at 17 Avenue SE,Traffic signals are flashing red.,05/12/2017 09:09:40 PM,05/12/2017 09:20:27 PM,SE,-114.058659222965,51.0378329973662,"(51.0378329973662, -114.058659222965)",1
Macleod Trail at Willowpark Drive SW,Traffic signals are flashing red.,05/13/2017 02:41:41 AM,05/13/2017 02:45:14 AM,SW,-114.071778130449,50.9575481359033,"(50.9575481359033, -114.071778130449)",1
Eastbound 16 Avenue at Edmonton Trail NE,"Multi-vehicle incident. One RHL open, no left turn NB.",05/13/2017 10:02:35 AM,05/13/2017 10:09:39 AM,NE,-114.05616755207,51.0668426165042,"(51.0668426165042, -114.05616755207)",1
Southbound Sarcee Trail at Richmond Road SW,Two vehicle incident.,05/13/2017 10:45:32 AM,05/13/2017 10:55:33 AM,SW,-114.166911166039,51.0180695293347,"(51.0180695293347, -114.166911166039)",1
Eastbound Glenmore Trail approaching 14 Street SW,Two vehicle incident. Blocking the right lane.,05/13/2017 11:19:27 AM,05/13/2017 11:21:45 AM,SW,-114.101595818037,50.9963892678367,"(50.9963892678367, -114.101595818037)",1
Southland Drive at Fairmount Drive SE,Traffic signals are flashing red. Crews have been dispatched.,05/13/2017 11:09:57 AM,05/13/2017 11:21:45 AM,SE,-114.058675804962,50.9639938134871,"(50.9639938134871, -114.058675804962)",1
Southbound Crowchild at 5 Avenue NW,Two vehicle incident.,05/13/2017 12:13:47 PM,05/13/2017 12:25:44 PM,NW,-114.118468227069,51.0572179939614,"(51.0572179939614, -114.118468227069)",1
Woodridge Drive at Wood Crest Close SW,There is an incident involving a pedestrian.,05/13/2017 12:53:04 PM,05/13/2017 12:54:17 PM,SW,-114.113379486266,50.9336179666628,"(50.9336179666628, -114.113379486266)",1
Northbound Deerfoot Trail at Beddington Trail NE,Two vehicle incident.,05/13/2017 01:57:08 PM,05/13/2017 02:01:50 PM,NE,-114.046154501515,51.1221656601744,"(51.1221656601744, -114.046154501515)",1
Northbound 36 Street at 26 Avenue NE,Two vehicle incident.,05/13/2017 06:00:28 PM,05/13/2017 06:01:32 PM,NE,-113.982237819668,51.0779103718622,"(51.0779103718622, -113.982237819668)",1
Shawnesy Boulevard at Shawnessy Drive SW,There is an incident involving a pedestrian.,05/13/2017 06:47:42 PM,05/13/2017 06:48:37 PM,SW,-114.082750007073,50.9136611574314,"(50.9136611574314, -114.082750007073)",1
Berkshire Boulevard at Santana Road NW,Two vehicle incident.,05/13/2017 08:05:22 PM,05/13/2017 08:06:32 PM,NW,-114.084925672432,51.1361170139126,"(51.1361170139126, -114.084925672432)",1
Centre Street at 56 Avenue NE,Two vehicle incident.,05/13/2017 08:47:05 PM,05/13/2017 08:47:54 PM,NE,-114.062440186523,51.102648984796,"(51.102648984796, -114.062440186523)",1
Eastbound 16 Avenue approaching Deerfoot Trail NE,Two vehicle incident.,05/14/2017 02:32:20 AM,05/14/2017 02:33:42 AM,NE,-114.028551292521,51.0673798693422,"(51.0673798693422, -114.028551292521)",1
Peigan Trail at Barlow Trail SE,Multi-vehicle incident.,05/14/2017 08:23:01 AM,05/14/2017 08:25:31 AM,SE,-114.003426914089,51.0149591059977,"(51.0149591059977, -114.003426914089)",1
Macleod Trail at 86 Avenue SE,Traffic signals are flashing red. Crews have been dispatched.,05/14/2017 07:59:46 AM,05/14/2017 08:25:32 AM,SE,-114.071692939683,50.9759071805882,"(50.9759071805882, -114.071692939683)",1
Glenmore Trail at 5 Street  SW,Traffic signals are flashing red. Crews have been dispatched.,05/14/2017 11:36:27 AM,05/14/2017 11:38:48 AM,SW,-114.077058299052,50.9946015254432,"(50.9946015254432, -114.077058299052)",1
Shaganappi Trail at 32 Avenue NW,There is an incident involving a pedestrian.,05/14/2017 04:40:46 PM,05/14/2017 04:41:37 PM,NW,-114.152679928868,51.0815282691386,"(51.0815282691386, -114.152679928868)",1
14 Street at 17 Avenue SW,Two vehicle incident.,05/14/2017 05:07:06 PM,05/14/2017 05:08:31 PM,SW,-114.094709998213,51.0378241762423,"(51.0378241762423, -114.094709998213)",1
Eastbound Memorial Drive at Deerfoot Trail SE,Two vehicle incident.,05/14/2017 05:44:11 PM,05/14/2017 05:45:23 PM,SE,-114.019434255636,51.0488598764172,"(51.0488598764172, -114.019434255636)",1
Westbound 80 Avenue at 52 Street NE,Two vehicle incident.,05/14/2017 05:56:26 PM,05/14/2017 05:57:43 PM,NE,-113.95841647117,51.1252476651629,"(51.1252476651629, -113.95841647117)",1
6 Street at 9 Avenue SE,Two vehicle incident.,05/15/2017 06:14:18 AM,05/15/2017 06:15:44 AM,SE,-114.048343666285,51.0440446852453,"(51.0440446852453, -114.048343666285)",1
Westbound Peigan Trail at 52 Street SE,Single vehicle incident. . .,05/15/2017 08:13:09 AM,05/15/2017 08:29:42 AM,SE,-113.960347073149,51.0149575525001,"(51.0149575525001, -113.960347073149)",1
Northbound Macleod Trail at Lake Fraser Gate SE,Multi-vehicle incident. The road is closed northbound.,05/15/2017 01:04:55 PM,05/15/2017 01:23:30 PM,SE,-114.069497772377,50.9394548576621,"(50.9394548576621, -114.069497772377)",1
Seton Boulevard at Seton Way SE,Multi-vehicle incident.,05/15/2017 01:47:35 PM,05/15/2017 01:51:36 PM,SE,-113.957493331541,50.8825054696699,"(50.8825054696699, -113.957493331541)",1
Northbound Stoney Trail at 17 Avenue SE,Two vehicle incident. .,05/15/2017 04:58:31 PM,05/15/2017 05:16:56 PM,SE,-113.929288828483,51.037888715863,"(51.037888715863, -113.929288828483)",1
Southbound Deerfoot Trail at Memorial Drive SE,Two vehicle incident. RHL on the exit ramp,05/15/2017 06:44:47 PM,05/15/2017 06:50:40 PM,SE,-114.019434255636,51.0488598764172,"(51.0488598764172, -114.019434255636)",1
Northbound 36 Street at 16 Avenue NE,Two vehicle incident. On the exit ramp EB.,05/15/2017 07:08:33 PM,05/15/2017 07:14:09 PM,NE,-113.989219053116,51.0670856594428,"(51.0670856594428, -113.989219053116)",1
Sarcee Trail and Richmond Road SW,Multi-vehicle incident.,05/15/2017 11:49:37 PM,05/15/2017 11:54:35 PM,SW,-114.166911166039,51.0180695293347,"(51.0180695293347, -114.166911166039)",1
4 Street at 5 Avenue SW,Two vehicle incident.,05/16/2017 07:13:11 AM,05/16/2017 07:20:53 AM,SW,-114.071478844364,51.0486339509407,"(51.0486339509407, -114.071478844364)",1
90 Avenue at 24 Street SW,Two vehicle incident.,05/16/2017 07:19:55 AM,05/16/2017 07:20:53 AM,SW,-114.118381413701,50.9722702921877,"(50.9722702921877, -114.118381413701)",1
Southbound Deerfoot Trail at Calf Robe BridgeTrail SE,Two vehicle incident.,05/16/2017 08:05:59 AM,05/16/2017 08:16:03 AM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",1
36 Street at Whitehorn Drive NE,There is an incident involving a pedestrian. Southbound lanes are closed,05/16/2017 08:22:55 AM,05/16/2017 08:49:06 AM,NE,-113.981963502793,51.0849655177715,"(51.0849655177715, -113.981963502793)",1
Southbound Crowchild Trail at 32 Avenue NW,Multi-vehicle incident.,05/16/2017 08:27:09 AM,05/16/2017 08:49:05 AM,NW,-114.127138893996,51.0822192162334,"(51.0822192162334, -114.127138893996)",1
Northbound 36 Street at Whitehorn Drive NE,Two vehicle incident. The road is closed northbound.,05/16/2017 08:55:26 AM,05/16/2017 09:17:12 AM,NE,-113.981963502793,51.0849655177715,"(51.0849655177715, -113.981963502793)",1
Northbound 36 Street at 44 Avenue NE,Two vehicle incident.  The road is closed northbound.,05/16/2017 08:55:26 AM,05/16/2017 09:54:18 AM,NE,-113.981942088455,51.0912096466307,"(51.0912096466307, -113.981942088455)",1
Southbound Deerfoot Trail appoaching Peigan Trail SE,Single vehicle incident.,05/16/2017 09:52:18 AM,05/16/2017 09:54:18 AM,SE,-114.005256240554,51.01500137989,"(51.01500137989, -114.005256240554)",1
Airport Trail and Barlow Trail NE,". Airport Tunnel will be reduced to 1 lane each direction for testing, from Tuesday 9 pm until Wednesday 1 am. Drive with caution.",05/16/2017 10:22:49 AM,05/16/2017 10:46:17 AM,NW,-114.002643194664,51.1396719150879,"(51.1396719150879, -114.002643194664)",1
McKnight Boulevard at 4 Street NW,Two vehicle incident.,05/16/2017 01:42:55 PM,05/16/2017 01:44:12 PM,NW,-114.071510647547,51.0955753172088,"(51.0955753172088, -114.071510647547)",1
Southbound 52 Street at 23 Avenue NE,Two vehicle incident. Blocking the right lane,05/16/2017 02:19:58 PM,05/16/2017 02:21:05 PM,NE,-113.958503798578,51.074001484896,"(51.074001484896, -113.958503798578)",1
Northbound Chaparral Drive at Chapalina Tc SE,Multi-vehicle incident.,05/16/2017 03:01:17 PM,05/16/2017 03:22:51 PM,SE,-114.037618520285,50.8797145876479,"(50.8797145876479, -114.037618520285)",1
24 Street at Deerfoot Trail SE,Two vehicle incident. On the exit ramp to SB Deerfoot.,05/16/2017 03:12:14 PM,05/16/2017 03:22:51 PM,SE,-114.011069831956,50.9508144056894,"(50.9508144056894, -114.011069831956)",1
Westbound Glenmore Trail past Deerfoot Trail SE,Stalled vehicle. Blocking the right lane.,05/16/2017 03:38:06 PM,05/16/2017 03:51:25 PM,SE,-114.038089118214,50.9944354485952,"(50.9944354485952, -114.038089118214)",1
Southbound Deerfoot Trail at McKenzie Lake Boulevard SE,Two vehicle incident. On the exit ramp to WB McKenzie Lake Bv,05/16/2017 03:49:48 PM,05/16/2017 03:51:25 PM,SE,-113.978565497529,50.9165191726756,"(50.9165191726756, -113.978565497529)",1
25 Avenue at Centre Street NW,Single vehicle incident.,05/16/2017 04:18:32 PM,05/16/2017 04:23:20 PM,NW,-114.062521206466,51.0751669936369,"(51.0751669936369, -114.062521206466)",1
Northbound Deerfoot Trail at Country Hills Boulevard NE,Two vehicle incident. Blocking the right lane.,05/16/2017 04:56:06 PM,05/16/2017 05:01:16 PM,NE,-114.023205638221,51.1511826847607,"(51.1511826847607, -114.023205638221)",1
Falconridge Boulevard at Taracove Estate Drive NE,Two vehicle incident.,05/16/2017 06:15:03 PM,05/16/2017 06:16:01 PM,NE,-113.946855284821,51.1189047655634,"(51.1189047655634, -113.946855284821)",1
Northbound Deerfoot Trail at 64 Avenue NE,Two vehicle incident.,05/16/2017 06:50:23 PM,05/16/2017 06:50:58 PM,NE,-114.049232563541,51.1106521140099,"(51.1106521140099, -114.049232563541)",1
Northbound Barlow Trail approaching 16 Avenue NE,Two vehicle incident. Blocking the right lane.,05/16/2017 08:39:58 PM,05/16/2017 08:41:20 PM,NE,-114.007756083027,51.0670118241574,"(51.0670118241574, -114.007756083027)",1
Edmonton Trail at 25 Avenue NE,Two vehicle incident.,05/17/2017 09:07:42 AM,05/17/2017 09:12:22 AM,NE,-114.055985972793,51.0751583497157,"(51.0751583497157, -114.055985972793)",1
Eastbound Crowchild Trail at 16 Avenue NW,Two vehicle incident.,05/17/2017 09:10:28 AM,05/17/2017 09:12:22 AM,NW,-114.119142157127,51.0670854936288,"(51.0670854936288, -114.119142157127)",1
McKnight Boulevard at 4 Street NW,Two vehicle incident.,05/17/2017 09:48:20 AM,05/17/2017 09:49:26 AM,NW,-114.071510647547,51.0955753172088,"(51.0955753172088, -114.071510647547)",1
Southbound 10 Street at 5 Avenue NW,Multi-vehicle incident.  blocking the southbound traffic,05/17/2017 11:17:54 AM,05/17/2017 11:25:37 AM,NW,-114.085959202098,51.0583625842163,"(51.0583625842163, -114.085959202098)",1
162 Avenue at Shawville Wy SE,Traffic signals are flashing red.,05/17/2017 11:59:44 AM,05/17/2017 12:10:19 PM,SE,-114.069642973469,50.9033932144085,"(50.9033932144085, -114.069642973469)",1
50 Avenue at Stanley Road SW,Two vehicle incident.,05/17/2017 12:59:56 PM,05/17/2017 01:01:22 PM,SW,-114.069281038631,51.0087187655334,"(51.0087187655334, -114.069281038631)",1
Southbound Deerfoot Trail at Anderson Road SE,Two vehicle incident.,05/17/2017 01:55:07 PM,05/17/2017 01:55:45 PM,SE,-114.033912316884,50.9483419251775,"(50.9483419251775, -114.033912316884)",1
Douglasdale Boulevard at 24 Street SE,Two vehicle incident.,05/17/2017 02:40:12 PM,05/17/2017 02:40:40 PM,SE,-114.004118559098,50.9491890379343,"(50.9491890379343, -114.004118559098)",1
52 Street at McIvor Boulevard SE,Two vehicle incident.,05/17/2017 03:01:59 PM,05/17/2017 03:03:06 PM,SE,-113.952166043158,50.9130254951012,"(50.9130254951012, -113.952166043158)",1
130 Avenue at 52 Street SE,Two vehicle incident.,05/17/2017 05:18:16 PM,05/17/2017 05:19:24 PM,SE,-113.958800382341,50.931567762864,"(50.931567762864, -113.958800382341)",1
Northbound Shaganappi Trail at Sherwood Gate NW,Two vehicle incident.,05/17/2017 04:55:36 PM,05/17/2017 05:19:24 PM,NW,-114.144258085341,51.1631763015438,"(51.1631763015438, -114.144258085341)",1
Northbound Macleod Trail past Heritrage Drive SE,Two vehicle incident. Blocking the right lane.,05/17/2017 05:28:09 PM,05/17/2017 05:42:21 PM,SE,-114.071753124433,50.9795716713613,"(50.9795716713613, -114.071753124433)",1
Westbound Glenmore Trail approaching Macleod Trail SE,Two vehicle incident. Blocking the right lane.,05/17/2017 05:41:35 PM,05/17/2017 05:42:21 PM,SE,-114.072037003149,50.9944276300291,"(50.9944276300291, -114.072037003149)",1
Macleod Trail at 12 Avenue SE,Two vehicle incident. blocking two left lanes.,05/17/2017 09:16:52 PM,05/17/2017 09:18:56 PM,SE,-114.058404487644,51.0412866242345,"(51.0412866242345, -114.058404487644)",1
